Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
36.0,4.3,Cloudy,High,2.0,Snack,motorcycle,0.0,No,Metropolitian,34.0,6.210045163136143
35.0,5.0,Fog,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,18.0,1.554526675991934
20.0,4.2,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,9.435201537430713
33.0,4.6,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,25.0,9.192571532077611
38.0,5.0,Sandstorms,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,4.663600819587387
37.0,3.7,Sandstorms,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,33.0,13.735754037289178
23.0,4.8,Fog,Low,1.0,Snack,scooter,1.0,No,Urban,12.0,4.537553114731602
26.0,4.8,Stormy,Low,2.0,Drinks,scooter,1.0,No,Urban,14.0,9.056024276265347
34.0,4.0,Windy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,32.0,9.348431884826278
33.0,4.7,Sandstorms,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,14.15280068944862
29.0,5.0,Fog,Medium,0.0,Meal,motorcycle,1.0,Yes,Urban,44.0,17.076712975302453
22.0,4.9,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Urban,26.0,10.593374354489852
37.0,4.5,Sunny,High,2.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,6.210069011405746
21.0,4.8,Fog,Jam,0.0,Meal,motorcycle,2.0,No,Semi-Urban,48.0,13.481328211108044
28.0,4.6,Stormy,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,1.5124736191451338
30.0,4.6,Sunny,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,15.0,7.772241951547949
39.0,4.1,Cloudy,High,1.0,Buffet,scooter,1.0,No,Metropolitian,33.0,6.037474189824093
26.0,4.5,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,1.5367917694809952
36.0,3.7,Sandstorms,Jam,1.0,Drinks,motorcycle,1.0,No,Urban,41.0,12.07439552568561
33.0,4.8,Sandstorms,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,21.0,9.313691518325752
33.0,4.8,Stormy,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,27.0,12.294187491090897
30.0,4.0,Stormy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,3.040649953439472
21.0,4.8,Stormy,Low,2.0,Buffet,scooter,0.0,No,Urban,13.0,10.881249731552508
38.0,4.9,Sunny,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,12.074056378231194
35.0,4.5,Windy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,20.0,7.6481792534738355
36.0,4.3,Windy,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,33.0,7.601265908224463
34.0,3.6,Fog,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,31.0,14.0219570899938
34.0,5.0,Sandstorms,Low,1.0,Drinks,motorcycle,0.0,No,Urban,20.0,3.1050835221086417
34.0,4.9,Cloudy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,29.0,4.53754359959467
30.0,4.8,Windy,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,25.0,17.137879924186517
23.0,4.7,Windy,High,1.0,Buffet,motorcycle,1.0,No,Urban,15.0,3.0186634483528856
22.0,4.6,Fog,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,38.0,16.64663439144687
30.0,4.1,Sunny,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,16.0,4.596439723177665
37.0,4.9,Cloudy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,34.0,5.958963420481106
22.0,4.9,Sunny,Jam,1.0,Buffet,scooter,1.0,No,Urban,19.0,14.15280068944862
38.0,4.0,Windy,Jam,0.0,Snack,motorcycle,2.0,Yes,Metropolitian,50.0,10.881199561003374
23.0,4.8,Sunny,Low,0.0,Buffet,motorcycle,0.0,No,Urban,21.0,12.421242442902573
31.0,4.2,Sunny,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,28.0,8.987911213313865
30.0,3.9,Windy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,8.79014067052428
21.0,4.6,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,4.6741517745550425
35.0,4.9,Cloudy,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,29.0,16.819856608097247
38.0,4.0,Sandstorms,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,26.0,3.1051298892163754
24.0,4.7,Fog,Low,1.0,Snack,scooter,1.0,No,Metropolitian,28.0,11.916757259074618
37.0,4.8,Stormy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,9.326577421221064
20.0,4.6,Stormy,Medium,2.0,Snack,motorcycle,0.0,No,Urban,25.0,10.586595268060288
26.0,4.6,Windy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,4.656862974505059
38.0,4.7,Sunny,Low,2.0,Buffet,scooter,1.0,No,Urban,20.0,12.256321133212229
24.0,4.6,Stormy,Jam,2.0,Drinks,motorcycle,0.0,No,Urban,26.0,19.917359352866207
31.0,5.0,Fog,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,42.0,20.253748386838097
25.0,4.9,Windy,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,17.0,16.63651695459671
31.0,4.6,Stormy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,3.029522221590093
27.0,4.9,Fog,Medium,0.0,Drinks,motorcycle,0.0,No,Urban,21.0,6.2323920207909005
39.0,4.3,Cloudy,Medium,1.0,Drinks,scooter,2.0,No,Metropolitian,35.0,12.162418131175954
30.0,4.4,Sunny,High,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,16.0,6.058923147526397
28.0,4.7,Cloudy,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,26.0,19.688324335752394
38.0,4.2,Fog,Jam,2.0,Meal,scooter,0.0,Yes,Metropolitian,45.0,13.611566722125083
22.0,4.8,Cloudy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,26.0,11.719960263754544
21.0,4.6,Fog,Jam,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,41.0,10.42769256917753
27.0,4.9,Stormy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,12.0,3.116128490575321
35.0,5.0,Cloudy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,26.0,9.17624749258827
29.0,4.9,Cloudy,Medium,2.0,Meal,motorcycle,0.0,No,Metropolitian,10.0,4.560783589287684
30.0,4.8,Sandstorms,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,13.631440268080546
31.0,4.5,Sandstorms,High,1.0,Snack,scooter,0.0,No,Urban,28.0,6.037225392443855
27.0,4.9,Sandstorms,Medium,2.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,16.9032932130662
28.0,4.8,Fog,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,40.0,12.43525673518922
39.0,4.5,Windy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,34.0,10.42720866042292
29.0,4.1,Fog,Medium,1.0,Drinks,scooter,0.0,No,Metropolitian,39.0,12.485077941758162
35.0,4.3,Cloudy,Low,1.0,Snack,motorcycle,0.0,No,Urban,35.0,13.68160171925017
28.0,4.8,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,22.0,16.59866734050554
34.0,4.7,Sunny,High,1.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,6.232139486668102
35.0,4.9,Sunny,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,20.17984922053873
26.0,5.0,Cloudy,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,29.0,7.6838087174265155
35.0,4.7,Fog,High,1.0,Drinks,scooter,1.0,No,Metropolitian,34.0,1.5526929456613003
27.0,4.9,Stormy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,17.0,12.419709768770852
30.0,5.0,Sandstorms,Medium,1.0,Buffet,motorcycle,1.0,No,Urban,24.0,10.757536302641864
29.0,5.0,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,16.36821593346809
36.0,4.8,Stormy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,27.0,11.00773476374462
35.0,4.9,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,8.937788557678179
20.0,4.9,Fog,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,7.6470478692714
23.0,4.8,Fog,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,38.0,10.64201906419996
39.0,4.8,Cloudy,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,33.0,20.25401003649676
29.0,5.0,Stormy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,20.0,13.97065239831014
32.0,4.1,Sandstorms,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,21.0,1.4981529749942657
34.0,4.1,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,4.476869299223188
28.0,4.6,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Urban,17.0,1.5322753274864631
30.0,4.3,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Urban,15.0,5064.171688749429
39.0,4.8,Stormy,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,29.0,4.537553114731602
30.0,4.8,Cloudy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,27.0,9.32682954252047
31.0,4.7,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,30.0,20.25292440884735
22.0,4.8,Sunny,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,17.0,9.348325936764454
30.0,4.6,Cloudy,Jam,2.0,Buffet,scooter,0.0,No,Metropolitian,43.0,10.808568764939892
32.0,4.4,Sandstorms,High,2.0,Drinks,motorcycle,1.0,No,Metropolitian,34.0,6.290134677634678
32.0,4.4,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,36.0,13.68160171925017
34.0,4.2,Sandstorms,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,31.0,7.448412467877649
23.0,4.8,Fog,Low,0.0,Drinks,motorcycle,0.0,No,Urban,18.0,1.5203682291094078
31.0,4.5,Stormy,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,40.0,10.756165907453587
30.0,4.0,Fog,Low,1.0,Meal,scooter,0.0,No,Metropolitian,18.0,1.492394307206986
34.0,4.3,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,12.07929639549024
39.0,4.5,Stormy,High,2.0,Snack,scooter,1.0,No,Urban,26.0,6.08119089136717
38.0,4.6,Stormy,Low,1.0,Snack,scooter,1.0,No,Metropolitian,21.0,12.351181659045787
39.0,4.8,Sunny,High,0.0,Drinks,motorcycle,0.0,No,Urban,25.0,3.145067434621583
36.0,5.0,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,30.0,12.350300915304103
36.0,4.7,Stormy,Jam,1.0,Buffet,motorcycle,1.0,No,Urban,28.0,4.589965403039351
30.0,4.7,Stormy,Medium,1.0,Drinks,motorcycle,0.0,No,Metropolitian,29.0,7.862668167410368
33.0,4.6,Stormy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,17.13749142638821
32.0,4.8,Stormy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,27.0,10.88095073745098
24.0,4.2,Sandstorms,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,37.0,10.86883819011362
21.0,4.8,Fog,Low,1.0,Snack,scooter,1.0,No,Metropolitian,26.0,20.28621703265408
32.0,4.7,Sunny,Jam,0.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,7.683556858430526
39.0,4.9,Sunny,High,2.0,Buffet,scooter,1.0,No,Urban,20.0,1.5368503798521729
30.0,4.3,Cloudy,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,33.0,10.641057010178418
28.0,4.8,Sunny,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,13.0,4.66331041671685
23.0,5.0,Sunny,Low,1.0,Buffet,scooter,0.0,No,Urban,17.0,1.5125654463644045
37.0,4.9,Cloudy,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,26.0,20.44292976252901
30.0,5.0,Fog,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,19.0,9.055898607912091
26.0,4.5,Sandstorms,Low,2.0,Snack,electric_scooter,0.0,No,Metropolitian,16.0,3.104691169539904
33.0,3.4,Sunny,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,12.099354574706966
24.0,4.7,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,36.0,20.18272811483292
38.0,4.9,Fog,High,1.0,Snack,motorcycle,0.0,No,Metropolitian,38.0,6.127848457033505
25.0,4.0,Stormy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,1.5100935919216976
25.0,4.3,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,16.659890497111146
25.0,4.6,Fog,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,22.0,9.177805335295874
24.0,4.6,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Urban,29.0,9.435201537430713
21.0,4.9,Sunny,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,11.0,14.021756535050493
33.0,4.9,Sunny,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,17.0,4.464087375691326
27.0,4.9,Stormy,High,0.0,Buffet,motorcycle,0.0,No,Metropolitian,26.0,1.489829154062434
24.0,4.5,Sandstorms,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,16.0,4.657195393807058
38.0,4.5,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,4.530163033904002
37.0,5.0,Stormy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,29.0,4.663545220952835
39.0,4.8,Sunny,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,25.0,13.830016226508704
36.0,4.9,Fog,Medium,2.0,Meal,electric_scooter,0.0,No,Urban,30.0,19.688565914789702
35.0,4.7,Windy,Low,2.0,Buffet,scooter,0.0,No,Urban,28.0,20.44292976252901
38.0,4.9,Cloudy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,30.0,7.862668167410368
37.0,4.8,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,14.02181621704118
36.0,4.9,Windy,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,34.0,4.717601092054723
23.0,4.6,Sunny,Medium,1.0,Buffet,scooter,1.0,No,Urban,16.0,13.58037387628088
28.0,4.8,Sunny,Low,2.0,Buffet,motorcycle,1.0,No,Metropolitian,17.0,4.544194013501194
38.0,4.7,Fog,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,6.128757701629757
33.0,3.7,Sandstorms,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,32.0,19.617581275547632
24.0,4.1,Sunny,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,49.0,4.610390241501909
22.0,4.6,Fog,Low,2.0,Drinks,motorcycle,0.0,No,Metropolitian,11.0,1.5137650551016817
24.0,4.9,Cloudy,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,25.0,7.6831914051315
30.0,4.7,Windy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,28.0,9.075228438646324
29.0,4.9,Windy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,4.674644234401863
29.0,4.6,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,38.0,16.384467035863942
23.0,5.0,Fog,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,30.0,9.22014751541987
23.0,4.4,Windy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,24.0,3.029527086813746
26.0,4.0,Fog,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,39.0,13.582511011042971
20.0,4.7,Sandstorms,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,18.0,7.6596877195057695
31.0,4.6,Windy,High,1.0,Meal,scooter,1.0,No,Metropolitian,29.0,6.217883647558105
26.0,5.0,Cloudy,Jam,0.0,Drinks,motorcycle,0.0,No,Semi-Urban,48.0,19.89050358396721
26.0,4.4,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Urban,29.0,3.1050835221086417
33.0,4.8,Stormy,Low,2.0,Buffet,motorcycle,1.0,No,Metropolitian,15.0,17.097972861362276
34.0,4.7,Sunny,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,22.0,6.290134677634678
20.0,4.7,Sandstorms,Low,1.0,Meal,scooter,0.0,No,Urban,11.0,1.532234790495708
24.0,4.9,Cloudy,Jam,1.0,Drinks,scooter,0.0,No,Urban,36.0,20.253058591951756
39.0,4.3,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,1.5303005968363894
20.0,4.9,Fog,Medium,2.0,Buffet,scooter,0.0,No,Metropolitian,16.0,7.573429885020108
31.0,5.0,Windy,Jam,0.0,Meal,motorcycle,0.0,No,Urban,54.0,19.36320422209685
28.0,4.2,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,16.0,1.5092307910796248
22.0,4.8,Windy,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,26.0,10.444916612938805
38.0,4.8,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,40.0,19.87743959766233
27.0,4.5,Cloudy,Medium,1.0,Drinks,scooter,1.0,No,Urban,12.0,6.120938502923837
31.0,4.3,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Urban,20.0,3.06453465774736
37.0,4.5,Fog,Low,1.0,Drinks,motorcycle,1.0,No,Urban,15.0,3.064335674796853
30.0,4.5,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,17.13737798601516
28.0,4.9,Sandstorms,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,24.0,12.161450531436758
28.0,5.0,Cloudy,Jam,2.0,Buffet,motorcycle,0.0,No,Metropolitian,30.0,12.256687342592269
20.0,4.1,Fog,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,39.0,13.989147573068443
31.0,4.8,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,7.761486237714824
38.0,4.7,Cloudy,Jam,0.0,Meal,motorcycle,3.0,No,Semi-Urban,52.0,12.46426668801362
38.0,4.8,Sunny,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,28.0,13.972194586930332
22.0,4.8,Cloudy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,10.0,3.105133735234752
37.0,4.0,Stormy,Jam,0.0,Snack,motorcycle,3.0,No,Metropolitian,54.0,13.611585111772158
32.0,4.6,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Urban,26.0,10.88036428627722
24.0,5.0,Sandstorms,Low,1.0,Meal,motorcycle,0.0,No,Urban,10.0,14.022182614282944
23.0,4.8,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,9.192571532077611
37.0,4.7,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,2.979527470384624
25.0,5.0,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,19.3619764074264
30.0,4.5,Sandstorms,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,20.0,16.852444613264275
35.0,5.0,Fog,Low,1.0,Drinks,scooter,0.0,No,Urban,15.0,3.0736606152903136
20.0,4.9,Fog,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,4.674172124263269
39.0,4.7,Windy,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,33.0,4.656557579510365
24.0,4.7,Fog,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,15.0,4.539068203248639
31.0,4.7,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,41.0,10.709308833621588
25.0,4.9,Fog,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,4.717601092054723
23.0,4.8,Sunny,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,17.0,7.862668167410368
31.0,4.2,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Semi-Urban,52.0,20.25368674664092
25.0,4.7,Cloudy,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,29.0,12.43553817483687
20.0,4.8,Windy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,16.0,16.852688970823085
34.0,4.7,Fog,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,19.0,1.5526496306637072
38.0,4.9,Fog,Medium,1.0,Drinks,scooter,1.0,No,Urban,17.0,6.081595038517862
39.0,4.2,Cloudy,High,2.0,Snack,electric_scooter,1.0,No,Urban,32.0,6.080891507842322
39.0,4.2,Cloudy,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,34.0,10.564540523828974
27.0,4.9,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,16.0,4.610367445745056
34.0,4.9,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Urban,29.0,9.056095962462344
35.0,3.7,Stormy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,36.0,16.36821593346809
26.0,4.9,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,28.0,17.073813051007523
33.0,4.0,Cloudy,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,36.0,13.830329612968956
33.0,4.0,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,31.0,4.537418110277337
29.0,5.0,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,35.0,9.074647672837914
33.0,4.5,Stormy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,26.0,1.5125847685793798
33.0,4.7,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,21.0,3.024996343510784
23.0,5.0,Stormy,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,6.03744523636816
21.0,5.0,Sunny,High,2.0,Drinks,scooter,1.0,No,Urban,14.0,6.081139317039376
35.0,4.9,Cloudy,Jam,2.0,Meal,motorcycle,1.0,Yes,Metropolitian,44.0,13.631330662170871
37.0,4.9,Fog,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,8.987828354729745
25.0,4.5,Sunny,High,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,19.0,1.5366213355982792
38.0,4.8,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,20.17791304134863
22.0,4.8,Fog,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,13.90269207363203
26.0,4.5,Stormy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,12.484641305205988
32.0,4.6,Cloudy,Low,2.0,Snack,scooter,0.0,No,Metropolitian,26.0,10.587588203123412
33.0,4.7,Windy,Low,2.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,1.489829154062434
26.0,4.9,Windy,Medium,0.0,Snack,motorcycle,0.0,No,Urban,15.0,4.5379053231429145
27.0,4.5,Stormy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,5.958963420481106
30.0,4.8,Sunny,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,1.509467584367178
31.0,4.3,Windy,High,1.0,Snack,scooter,1.0,No,Metropolitian,33.0,1.5525704156536744
28.0,4.0,Stormy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,12.29361121840287
34.0,4.4,Fog,Low,0.0,Meal,motorcycle,0.0,Yes,Metropolitian,44.0,19.88997830374344
39.0,4.0,Stormy,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,38.0,17.07302628964209
28.0,4.3,Fog,Medium,2.0,Buffet,motorcycle,1.0,No,Metropolitian,37.0,20.44292976252901
33.0,4.8,Sunny,Medium,2.0,Meal,electric_scooter,1.0,No,Urban,28.0,11.00773476374462
30.0,4.8,Sunny,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,1.5324173514302288
27.0,4.6,Fog,Jam,2.0,Buffet,motorcycle,2.0,Yes,Metropolitian,42.0,13.61244755449679
31.0,4.9,Sandstorms,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,24.0,7.6838087174265155
21.0,4.8,Fog,Jam,2.0,Meal,scooter,1.0,No,Urban,37.0,20.181172140809306
33.0,4.7,Sandstorms,Low,2.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,4.6319408367104415
20.0,4.5,Sunny,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,22.0,19.886444745109216
23.0,4.9,Sunny,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,22.0,20.206226468830582
38.0,4.9,Fog,Jam,2.0,Snack,scooter,1.0,Yes,Metropolitian,47.0,14.021812013196106
39.0,4.6,Windy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,26.0,12.256321133212229
30.0,3.5,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,36.0,10.707144604562082
30.0,4.8,Stormy,High,2.0,Snack,electric_scooter,1.0,No,Metropolitian,26.0,5.968901918017758
30.0,4.0,Windy,Jam,2.0,Snack,scooter,0.0,No,Metropolitian,29.0,19.974200402690443
27.0,4.9,Cloudy,Medium,0.0,Buffet,motorcycle,1.0,No,Urban,33.0,16.600060265890743
23.0,4.8,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,16.0,6.128501214162246
30.0,4.3,Fog,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,30.0,10.86506573821594
35.0,4.5,Sunny,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,19.618645096414923
30.0,4.0,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,12.29343378697411
23.0,4.8,Sandstorms,Medium,1.0,Drinks,motorcycle,0.0,No,Urban,20.0,12.256687342592269
39.0,4.7,Windy,High,1.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,1.5126653201046325
21.0,4.7,Sunny,Low,1.0,Meal,scooter,0.0,No,Metropolitian,19.0,1.5368199501604665
39.0,4.1,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,43.0,11.00773476374462
24.0,4.9,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,16.0,19.614735355629914
34.0,4.3,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,32.0,1.5148048951935007
22.0,4.7,Cloudy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,24.0,6.2427281653002735
22.0,4.8,Sunny,Low,0.0,Drinks,motorcycle,1.0,No,Urban,24.0,16.60246716832672
21.0,4.8,Windy,Low,2.0,Snack,electric_scooter,0.0,No,Urban,14.0,10.564409665969963
37.0,4.8,Sunny,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,21.0,7.648322354566645
23.0,4.7,Sandstorms,Medium,1.0,Meal,motorcycle,0.0,No,Metropolitian,21.0,4.717601092054723
22.0,4.8,Fog,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,20.44292976252901
32.0,4.7,Stormy,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,30.0,10.565155904264532
