Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
36.0,4.1,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,39.0,10.602589325657693
26.0,4.6,Fog,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,42.0,13.762754362295334
37.0,4.9,Windy,Low,0.0,Buffet,motorcycle,0.0,No,Urban,28.0,10.924344981907156
26.0,4.9,Sandstorms,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,28.0,6.036244196933988
37.0,4.7,Fog,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,18.0,6.210060323088704
21.0,4.7,Sandstorms,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,21.0,16.635223376953338
25.0,4.7,Sunny,High,1.0,Buffet,scooter,0.0,No,Urban,10.0,6.218134914911527
20.0,4.7,Cloudy,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,34.0,11.905076836019434
26.0,4.8,Stormy,High,1.0,Drinks,scooter,0.0,No,Urban,24.0,6.050084991996258
36.0,3.6,Stormy,Jam,2.0,Drinks,motorcycle,2.0,No,Metropolitian,40.0,10.426910834184746
27.0,4.6,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Urban,21.0,14.02181621704118
20.0,5.0,Fog,Medium,0.0,Snack,motorcycle,1.0,Yes,Semi-Urban,44.0,16.635820545592292
26.0,4.8,Windy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,27.0,5.959019072169318
31.0,5.0,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,27.0,1.532229188735096
31.0,4.5,Sunny,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,22.0,4.530416872303163
29.0,4.2,Stormy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,26.0,4.544211841489953
32.0,4.4,Windy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,44.0,12.294124530423586
25.0,4.8,Sandstorms,Medium,1.0,Buffet,motorcycle,0.0,No,Urban,19.0,12.117044368866695
22.0,4.8,Sandstorms,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,16.0,9.05586019430546
34.0,4.7,Cloudy,High,0.0,Snack,motorcycle,1.0,No,Metropolitian,31.0,5009.13598784997
21.0,4.7,Fog,Medium,2.0,Buffet,motorcycle,1.0,No,Urban,14.0,4.657127681974745
37.0,4.6,Sandstorms,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,26.0,9.07434222926449
24.0,5.0,Cloudy,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,23.0,7.862668167410368
30.0,4.2,Fog,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,32.0,5.874515354538113
23.0,4.6,Windy,Low,2.0,Snack,motorcycle,1.0,No,Metropolitian,12.0,3.1051141624973875
35.0,4.6,Sunny,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,39.0,16.72129600980331
35.0,3.7,Sandstorms,Jam,1.0,Drinks,scooter,0.0,Yes,Metropolitian,41.0,12.07428194576936
30.0,4.5,Windy,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,31.0,16.901690663165983
32.0,4.5,Sandstorms,High,2.0,Snack,scooter,1.0,No,Metropolitian,27.0,1.4897768153112216
31.0,4.7,Fog,High,1.0,Meal,motorcycle,1.0,No,Urban,27.0,1.5137670422991538
31.0,4.9,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,27.0,9.074331008326515
31.0,4.5,Sunny,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,24.0,13.61244755449679
36.0,4.4,Stormy,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,31.0,7.790125828454116
31.0,4.1,Stormy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,39.0,20.25375174504926
24.0,4.7,Sandstorms,Low,1.0,Drinks,motorcycle,1.0,No,Urban,19.0,20.25375174504926
25.0,4.6,Windy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,20.0,20.50867173099674
26.0,4.0,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,4.561112369847916
20.0,4.7,Fog,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,30.0,16.83090555193196
39.0,4.6,Sandstorms,Medium,1.0,Buffet,scooter,0.0,No,Urban,30.0,6.117673772819904
34.0,4.6,Sandstorms,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,17.0,12.43584244017328
24.0,4.7,Windy,Jam,1.0,Buffet,motorcycle,0.0,No,Urban,16.0,10.725127399399224
28.0,4.6,Cloudy,Low,1.0,Snack,scooter,1.0,No,Urban,19.0,8.93752787352923
20.0,4.5,Sunny,Jam,1.0,Meal,scooter,0.0,No,Urban,10.0,9.075423573606574
25.0,4.6,Stormy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,27.0,20.252959556511744
20.0,4.6,Sunny,Jam,2.0,Meal,scooter,0.0,No,Metropolitian,20.0,12.080074675503631
20.0,4.8,Fog,Low,2.0,Snack,motorcycle,1.0,No,Urban,20.0,14.021812013196106
26.0,4.6,Sunny,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,17.0,4.56096495080353
33.0,4.8,Sunny,Medium,1.0,Meal,scooter,1.0,No,Urban,25.0,10.867285240714486
27.0,4.1,Fog,High,2.0,Buffet,scooter,1.0,No,Metropolitian,33.0,6.232373129283698
23.0,4.7,Sandstorms,High,1.0,Buffet,scooter,1.0,No,Urban,19.0,5.87414902156866
35.0,4.6,Windy,High,2.0,Drinks,scooter,0.0,No,Urban,25.0,5.959018323622379
30.0,4.2,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Urban,20.0,3.105091522701049
30.0,5.0,Sunny,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,15.0,9.122108408658214
20.0,4.3,Stormy,Low,0.0,Snack,motorcycle,1.0,No,Urban,21.0,1.509460397835505
30.0,4.9,Cloudy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,6.058876303739158
34.0,5.0,Fog,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,8.79025588198452
25.0,4.2,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,35.0,9.435201537430713
34.0,5.0,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,3.029512751162419
37.0,4.7,Sunny,Jam,2.0,Buffet,motorcycle,0.0,No,Metropolitian,29.0,16.852688970823085
37.0,4.2,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,47.0,4.656788095044164
32.0,4.7,Sunny,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,18.0,19.618968653878262
22.0,4.8,Sunny,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,17.0,3.145067434621583
38.0,3.7,Fog,Low,1.0,Buffet,motorcycle,2.0,No,Metropolitian,37.0,17.07395729139767
26.0,4.2,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,3.04081604085675
24.0,4.2,Fog,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,31.0,13.970007989574006
32.0,4.5,Windy,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,10.80698327657689
35.0,4.7,Sunny,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,16.0,4.589345115377281
28.0,5.0,Stormy,Medium,2.0,Buffet,electric_scooter,1.0,No,Urban,27.0,12.098761963862447
34.0,4.8,Cloudy,Jam,1.0,Snack,scooter,0.0,No,Metropolitian,26.0,4.610613705052656
30.0,4.2,Cloudy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,18.0,4.530109268846602
38.0,5.0,Fog,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,1.532276469519439
27.0,4.8,Windy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,26.0,20.18085916835158
33.0,4.8,Sunny,Low,1.0,Meal,scooter,1.0,No,Urban,17.0,3.06453465774736
23.0,4.8,Fog,Jam,2.0,Drinks,scooter,1.0,Yes,Metropolitian,41.0,12.43523852372965
30.0,4.9,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,42.0,13.989512471854455
22.0,4.7,Sandstorms,Medium,1.0,Drinks,scooter,1.0,No,Metropolitian,27.0,4.476825727149395
37.0,5.0,Windy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,37.0,4.610471743046499
24.0,4.5,Windy,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,15.0,12.418009922382469
36.0,5.0,Windy,High,0.0,Buffet,motorcycle,1.0,Yes,Semi-Urban,49.0,6.1288740968464825
28.0,4.9,Sunny,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,18.0,13.581198240269067
35.0,4.4,Windy,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,35.0,13.77076958377127
36.0,4.6,Cloudy,Jam,2.0,Meal,scooter,0.0,Yes,Metropolitian,46.0,12.116905670047103
31.0,4.5,Stormy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,32.0,10.709003371535417
25.0,5.0,Fog,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,7.646414103068861
34.0,4.8,Stormy,Low,2.0,Meal,electric_scooter,1.0,No,Metropolitian,27.0,14.022268860182423
30.0,4.7,Cloudy,Low,1.0,Drinks,scooter,0.0,No,Urban,18.0,3.105369890908668
31.0,4.6,Fog,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,17.0,7.66031691183285
24.0,5.0,Fog,Low,0.0,Buffet,motorcycle,0.0,No,Urban,21.0,1.5525607701091515
38.0,4.8,Sunny,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,29.0,9.22031682218032
28.0,4.5,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,11.0,7.448363764234237
24.0,4.5,Sandstorms,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,12.0,4.65713301884333
24.0,4.7,Sunny,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,13.0,19.618630653002523
33.0,4.8,Cloudy,Jam,1.0,Buffet,scooter,2.0,No,Metropolitian,47.0,20.179033045443173
25.0,4.6,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,11.00773476374462
37.0,4.6,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,12.46426668801362
23.0,4.6,Fog,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,12.209411273075192
30.0,4.4,Stormy,Jam,0.0,Drinks,motorcycle,1.0,Yes,Metropolitian,40.0,20.206901465513607
26.0,3.6,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Semi-Urban,53.0,9.314965469327513
23.0,4.6,Fog,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,26.0,16.824772113250837
32.0,4.4,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,37.0,13.61116354777465
34.0,4.5,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,4.657987774595948
28.0,4.7,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Urban,15.0,1.5147873459323735
39.0,3.8,Stormy,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,32.0,13.682504886916606
36.0,4.7,Windy,High,2.0,Drinks,motorcycle,1.0,No,Urban,25.0,3.073543363663747
24.0,4.4,Stormy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,35.0,13.789707457540985
28.0,4.9,Windy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,17.0,4.657591594952301
25.0,5.0,Cloudy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,9.180904863919633
39.0,3.6,Cloudy,Low,2.0,Buffet,motorcycle,2.0,No,Metropolitian,37.0,11.748606195579278
33.0,4.9,Cloudy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,45.0,13.681416111912892
38.0,4.3,Windy,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,31.0,6.210416158377501
32.0,4.7,Windy,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,34.0,7.63152482355472
23.0,4.8,Windy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,17.097896810816284
28.0,4.9,Windy,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,7.68369791028496
22.0,4.9,Stormy,Low,2.0,Meal,motorcycle,0.0,No,Metropolitian,10.0,3.0250984842245745
31.0,4.7,Cloudy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,4.469362226704516
29.0,4.6,Fog,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,26.0,4.596317855297838
35.0,4.6,Fog,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,16.0,4.663772762376294
35.0,4.3,Cloudy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,10.865464603780389
22.0,4.0,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,12.292622739442963
35.0,4.7,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,7.601870282547478
30.0,4.0,Stormy,High,1.0,Buffet,scooter,0.0,No,Metropolitian,31.0,6.049968949184032
27.0,5.0,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Urban,23.0,10.90605850332722
31.0,4.2,Fog,Jam,1.0,Buffet,motorcycle,1.0,Yes,Metropolitian,48.0,13.735929091490457
35.0,4.0,Fog,Medium,2.0,Buffet,electric_scooter,1.0,No,Urban,42.0,12.29361121840287
21.0,4.6,Stormy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,27.0,14.15280068944862
26.0,4.8,Fog,Low,1.0,Meal,motorcycle,1.0,No,Urban,19.0,3.1213024454301257
39.0,4.9,Fog,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,18.0,2.981217855191797
26.0,4.8,Sunny,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,13.0,4.658009428704457
33.0,3.7,Windy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,33.0,14.15280068944862
35.0,4.7,Sunny,Jam,2.0,Snack,scooter,0.0,No,Urban,18.0,4.674153680097242
23.0,5.0,Sandstorms,Low,2.0,Meal,scooter,0.0,No,Metropolitian,18.0,4.530419436025598
25.0,4.4,Cloudy,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,39.0,17.072871906399556
36.0,4.4,Cloudy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,41.0,13.428477357470896
33.0,4.9,Fog,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,18.0,7.790122649763986
36.0,4.7,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,13.58037387628088
37.0,4.8,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,21.0,3.145067434621583
37.0,4.6,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Urban,38.0,17.29786575291325
33.0,4.8,Stormy,Low,1.0,Snack,scooter,0.0,No,Metropolitian,21.0,9.192119121311745
37.0,4.8,Windy,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,28.0,20.851598740135785
34.0,4.1,Cloudy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,41.0,17.16480681711441
22.0,4.7,Cloudy,Low,1.0,Buffet,motorcycle,0.0,No,Urban,11.0,1.5545063327088608
24.0,4.9,Stormy,Low,2.0,Drinks,electric_scooter,0.0,No,Urban,17.0,9.348403335334272
20.0,4.8,Sunny,Medium,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,12.0,10.428262034058305
29.0,4.6,Stormy,Medium,0.0,Buffet,motorcycle,1.0,No,Urban,21.0,19.760080920474557
27.0,4.9,Stormy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,39.0,7.862668167410368
21.0,4.9,Windy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,23.0,9.22041869455818
24.0,4.7,Windy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,26.0,4.395555480907436
21.0,4.9,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,11.917680464391143
35.0,4.5,Sandstorms,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,20.0,10.808376827928514
27.0,5.0,Cloudy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,12.464367397048669
37.0,4.1,Fog,Low,2.0,Buffet,electric_scooter,1.0,No,Urban,31.0,14.02175080337712
23.0,4.7,Sandstorms,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,22.0,16.901690663165983
38.0,4.9,Sunny,Low,1.0,Snack,scooter,0.0,No,Metropolitian,23.0,12.161512247541568
20.0,4.8,Fog,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,11.0,4.610073053799191
32.0,4.8,Stormy,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,29.0,19.47147617641008
26.0,4.7,Sunny,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,24.0,10.64228895373868
24.0,4.9,Stormy,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,1.5725337292863206
26.0,4.6,Cloudy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,19.0,7.448086298120235
34.0,5.0,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,36.0,12.09869993627986
28.0,4.9,Sandstorms,Medium,1.0,Buffet,scooter,1.0,No,Metropolitian,22.0,5.958808071070684
34.0,4.9,Sunny,Low,0.0,Buffet,motorcycle,1.0,No,Urban,22.0,3.025656084205931
24.0,5.0,Stormy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,38.0,7.562982485200133
28.0,4.8,Sandstorms,High,0.0,Drinks,motorcycle,1.0,No,Urban,15.0,3.064404727369966
28.0,4.5,Windy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,25.0,11.00773476374462
29.0,4.9,Cloudy,Jam,0.0,Drinks,motorcycle,0.0,No,Metropolitian,28.0,4.528289130580048
39.0,5.0,Cloudy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,47.0,13.830756172608512
32.0,4.7,Sandstorms,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,40.0,19.76089839940378
37.0,4.0,Windy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,9.22031682218032
28.0,4.6,Windy,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,39.0,20.180911382710004
27.0,4.8,Sandstorms,Jam,1.0,Buffet,motorcycle,0.0,No,Metropolitian,29.0,13.680908173877386
27.0,4.6,Fog,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,13.989450296958768
39.0,4.3,Cloudy,Jam,1.0,Meal,motorcycle,2.0,No,Urban,38.0,19.97664402115285
32.0,4.9,Fog,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,38.0,17.074904532035713
28.0,4.7,Stormy,Low,2.0,Snack,electric_scooter,0.0,No,Urban,11.0,3.073787868356216
28.0,4.6,Fog,Medium,2.0,Drinks,scooter,1.0,No,Urban,25.0,13.61385032584042
38.0,3.9,Sandstorms,Jam,1.0,Buffet,motorcycle,2.0,No,Metropolitian,34.0,12.435204072231338
36.0,4.7,Stormy,Low,2.0,Drinks,scooter,1.0,No,Urban,20.0,1.5125177574805933
26.0,4.8,Sunny,Medium,1.0,Meal,motorcycle,0.0,No,Metropolitian,17.0,9.055848504226429
37.0,4.9,Stormy,Jam,2.0,Meal,motorcycle,1.0,No,Urban,29.0,8.929061179189807
35.0,4.5,Cloudy,High,1.0,Meal,motorcycle,0.0,No,Metropolitian,28.0,6.147092755626801
29.0,4.8,Sandstorms,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,26.0,7.772039544673178
31.0,4.7,Sunny,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,3.059554247595471
23.0,4.8,Stormy,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,16.0,7.862668167410368
22.0,4.5,Fog,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,7.651068542725116
25.0,4.8,Sunny,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,22.0,10.906379374468557
28.0,4.8,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Urban,16.0,17.29786575291325
25.0,4.5,Fog,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,7.448379823536196
23.0,4.6,Cloudy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,20.0,4.544085706303389
21.0,4.8,Stormy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,29.0,12.161512247541568
29.0,4.6,Windy,High,1.0,Buffet,scooter,0.0,No,Metropolitian,23.0,6.209442398392529
22.0,4.7,Sandstorms,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,23.0,14.021726512881596
20.0,4.5,Sunny,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,51.0,6.037474189824093
30.0,4.7,Stormy,High,0.0,Snack,motorcycle,2.0,No,Metropolitian,37.0,1.5094817638297648
24.0,4.8,Sandstorms,Medium,2.0,Meal,motorcycle,0.0,No,Metropolitian,15.0,12.41687169160696
22.0,4.7,Fog,Jam,0.0,Meal,motorcycle,0.0,No,Urban,25.0,7.683177078354373
26.0,4.9,Windy,High,2.0,Buffet,scooter,1.0,No,Metropolitian,26.0,5.958963420481106
37.0,4.4,Sandstorms,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,31.0,4.5607604314529
32.0,4.9,Sunny,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,26.0,10.756185975480651
22.0,4.8,Fog,Low,1.0,Drinks,motorcycle,0.0,No,Urban,11.0,3.040539883060508
20.0,4.6,Stormy,High,1.0,Snack,motorcycle,1.0,No,Urban,17.0,1.4897995018082963
32.0,4.7,Cloudy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,19.0,7.762461854550194
24.0,4.7,Fog,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,34.0,10.72562572441868
35.0,4.4,Windy,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,26.0,9.0540529501695
23.0,4.8,Windy,Medium,2.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,9.087965501261484
21.0,4.7,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,10.587732954177069
37.0,4.4,Stormy,Medium,1.0,Snack,motorcycle,0.0,No,Metropolitian,32.0,7.447061074885405
20.0,4.9,Sandstorms,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,17.0,12.58026782240096
38.0,4.4,Sandstorms,Medium,0.0,Meal,motorcycle,2.0,No,Metropolitian,40.0,19.68841340777118
20.0,4.6,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,44.0,10.565032566504131
24.0,4.4,Sandstorms,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,35.0,16.90314234117986
32.0,4.9,Sandstorms,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,25.0,1.5203682291094078
22.0,4.8,Windy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,24.0,20.28668721160972
38.0,4.7,Sandstorms,High,1.0,Meal,motorcycle,0.0,No,Urban,32.0,6.128684140033282
26.0,4.8,Stormy,Medium,0.0,Meal,motorcycle,0.0,No,Urban,15.0,7.448937379729502
21.0,4.8,Fog,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,39.0,12.42069253996503
21.0,4.4,Sandstorms,Jam,0.0,Snack,motorcycle,0.0,No,Urban,37.0,10.757168277315149
30.0,4.0,Fog,Jam,1.0,Snack,scooter,1.0,No,Urban,26.0,4718.362839662268
33.0,4.1,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,3.1161407812915187
27.0,4.4,Sandstorms,Low,0.0,Snack,motorcycle,0.0,No,Urban,18.0,1.4897768153112216
25.0,4.8,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,14.022182614282944
33.0,4.7,Stormy,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,21.0,4.610379843931304
20.0,4.8,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,20.0,12.253528674537144
34.0,3.5,Cloudy,Low,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,34.0,14.0219570899938
27.0,4.9,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,19.68840740892438
26.0,4.9,Sandstorms,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,23.0,10.866215152975023
36.0,4.6,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Urban,30.0,12.099096916817196
37.0,4.9,Sandstorms,Jam,0.0,Drinks,motorcycle,3.0,Yes,Metropolitian,53.0,16.826241648658115
36.0,4.5,Fog,Low,1.0,Meal,scooter,1.0,No,Metropolitian,39.0,13.786698988713738
27.0,4.7,Stormy,Jam,2.0,Meal,scooter,1.0,No,Urban,15.0,12.160999124282084
34.0,4.8,Cloudy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,41.0,12.58026782240096
30.0,3.7,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,10.429850454296805
20.0,5.0,Fog,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,18.0,3.025344768407918
23.0,4.4,Sandstorms,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,17.0,3.0188687420087144
34.0,4.7,Sunny,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,7.64537402705469
27.0,5.0,Sunny,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,10.0,7.325375664354519
28.0,4.7,Sunny,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,20.25510293833981
34.0,4.9,Cloudy,Low,1.0,Meal,motorcycle,0.0,No,Urban,16.0,1.5323350156090414
30.0,4.9,Stormy,Jam,2.0,Meal,scooter,1.0,No,Urban,32.0,7.790401204068506
21.0,4.7,Windy,High,0.0,Meal,motorcycle,1.0,No,Metropolitian,15.0,6.081440911759753
31.0,4.7,Sandstorms,Low,2.0,Snack,electric_scooter,0.0,No,Metropolitian,26.0,4.528164580408178
26.0,4.8,Stormy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,12.0,17.074904296042025
22.0,4.6,Windy,High,2.0,Snack,scooter,0.0,No,Metropolitian,24.0,3.0736169345596607
28.0,4.9,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,23.0,16.648690516062793
24.0,4.7,Stormy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,22.0,13.98951205355768
26.0,4.8,Sunny,Medium,2.0,Meal,motorcycle,0.0,No,Metropolitian,17.0,7.546781220484458
26.0,2.8,Sunny,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,43.0,19.97528686238852
38.0,4.5,Windy,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,24.0,1.5127140854704322
37.0,4.6,Sandstorms,Low,2.0,Snack,motorcycle,1.0,No,Urban,19.0,19.362541804304527
27.0,5.0,Sunny,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,20.0,20.20779793335816
22.0,4.9,Windy,Medium,1.0,Drinks,scooter,0.0,No,Urban,22.0,9.121375406203295
26.0,4.6,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,23.0,10.867285240714486
21.0,4.6,Fog,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,6.290134677634678
